names,x,y,manual_label,correct_label,x3,y3,x4,y4
Digit 7,20.980322,-31.011816,-,Digit 7,-13.0304,5.3094,13.6163,5.9419
Digit 4,5.9066305,-29.994555,-,Digit 4,19.1844,16.3015,2.1436,-16.5577
Digit 3,-8.57091,16.222406,-,Digit 3,15.3981,-9.5076,-10.8982,11.0028
Digit 0,-35.572674,13.655639,-,Digit 0,-17.2293,4.8893,13.2584,-0.2366
Digit 0,-38.916584,6.51848,-,Digit 0,-8.6942,18.0623,-9.0285,7.6425
Digit 9,18.539938,-13.712906,-,Digit 9,3.1217,18.8784,-1.2952,-7.8683
Digit 0,-37.214787,2.293551,-,Digit 0,4.1323,-0.2779,-16.1448,-19.526
Digit 2,-6.7901278,39.645294,-,Digit 2,-7.8624,-9.1995,-16.3931,5.3711
Digit 9,-10.6664,-28.312069,-,Digit 9,-5.4152,-17.8892,9.831,-12.1063
Digit 5,-3.646303,-12.256466,-,Digit 5,-4.9939,-7.0365,12.4411,-4.4372
Digit 9,8.510549,-21.672354,-,Digit 9,14.8138,-6.3452,0.5518,-14.1604
Digit 3,-19.831875,15.830935,-,Digit 3,20.0104,-10.1867,-10.6787,-11.3336
Digit 1,34.006058,7.4037595,-,Digit 1,13.9738,-11.5517,14.2933,3.2659
Digit 7,32.199272,-17.070402,-,Digit 7,-16.3884,2.3857,17.5342,-15.8986
Digit 9,16.355286,-14.77477,-,Digit 9,19.9459,20.6006,9.466,0.0823
Digit 4,-5.476907,-32.229374,-,Digit 4,-13.1775,15.7205,-12.2308,8.8708
Digit 1,32.40131,5.253614,-,Digit 1,-16.0644,-18.2761,-10.9125,0.9934
Digit 4,16.288294,-9.504787,-,Digit 4,0.584,-1.8032,-18.1693,2.014
Digit 7,26.532106,-18.89697,-,Digit 7,1.5887,-19.2147,-0.0313,10.3756
Digit 6,-25.445337,-19.311758,-,Digit 6,-11.2648,-11.0903,10.5227,4.7968
Digit 8,14.237967,7.5104895,-,Digit 8,-10.7158,0.2658,-18.4608,-11.7724
Digit 3,-12.12692,12.999267,-,Digit 3,-15.9212,-9.8437,15.2523,-15.0294
Digit 6,-24.47513,-26.778296,-,Digit 6,-17.9875,-3.6049,5.4551,-3.8337
Digit 2,-1.6176736,38.071224,-,Digit 2,-7.6167,5.9122,2.6214,18.7499
Digit 9,5.813905,-14.36601,-,Digit 9,13.4985,-19.0189,15.7313,1.229
Digit 3,-16.89973,19.319172,-,Digit 3,-9.0854,-3.1553,-2.2622,16.6597
Digit 0,-38.114555,7.0836535,-,Digit 0,10.6192,-2.9232,9.458,3.3811
Digit 5,1.7183309,-2.198601,-,Digit 5,1.9756,19.9404,6.925,11.4007
Digit 0,-40.677788,-4.006906,-,Digit 0,9.2256,9.8325,-1.2204,13.5017
Digit 1,32.239346,3.339768,-,Digit 1,-16.1932,11.1844,4.7529,14.1556
Digit 0,-32.58692,11.445726,-,Digit 0,0.0581,-17.7014,-15.3437,10.373
Digit 9,11.53599,-20.753946,-,Digit 9,8.3845,19.8216,16.8838,-12.4541
Digit 3,-15.405385,10.032046,-,Digit 3,6.1817,9.7558,-0.311,3.6017
Digit 5,-1.9005208,-9.088087,-,Digit 5,-3.5527,9.5002,-19.0893,9.0903
Digit 2,1.8527968,36.11207,-,Digit 2,-12.1388,19.1141,-19.5093,-17.9017
Digit 2,1.6490073,26.636951,-,Digit 2,-19.4969,10.306,-15.6577,-12.7042
Digit 1,16.744083,30.276428,-,Digit 1,-14.8009,3.0281,2.4374,-17.7574
Digit 1,30.518234,19.509176,-,Digit 1,-8.3728,12.4936,16.4194,0.8374
Digit 9,13.523785,-20.22476,-,Digit 9,-19.2984,-1.379,-18.4798,-16.9146
Digit 6,-14.157933,-28.790049,-,Digit 6,-2.3165,-5.6485,3.9515,7.2657
Digit 2,3.314693,29.121922,-,Digit 2,-8.4785,11.6316,-4.2777,-3.4325
Digit 5,-4.5861244,-6.9739027,-,Digit 5,16.0949,14.6978,-3.8566,0.642
Digit 3,-2.5484865,36.739082,-,Digit 3,-14.5202,17.4747,15.2112,17.941
Digit 3,-12.050582,11.141414,-,Digit 3,-9.1196,15.7348,0.6985,7.6042
Digit 2,-9.489057,34.09104,-,Digit 2,6.1663,6.5136,-14.0224,-18.4444
Digit 7,25.785881,-17.557821,-,Digit 7,-13.0508,-10.4549,-6.9329,-7.3162
Digit 9,15.73791,-19.718637,-,Digit 9,14.3168,8.6815,-16.0167,-1.0267
Digit 7,23.942507,-19.652159,-,Digit 7,-7.8569,0.1533,-16.6871,-5.7875
Digit 3,-12.753208,12.116132,-,Digit 3,-11.498,13.9212,-8.6497,-8.5403
Digit 1,33.323853,10.457965,-,Digit 1,4.3451,-9.8564,3.698,16.3048
Digit 0,-40.366817,-4.1542783,-,Digit 0,0.4927,17.6945,-13.3159,-16.7063
Digit 2,5.95319,23.850286,-,Digit 2,3.2706,2.1811,-5.744,-15.4848
Digit 6,-20.656895,-9.0837345,-,Digit 6,-2.8565,20.1769,-16.5777,5.2528
Digit 1,27.030365,21.176193,-,Digit 1,-8.5962,18.3725,0.9592,-10.2792
Digit 5,-11.430721,-7.425459,-,Digit 5,-15.3835,-16.9608,-8.6968,-9.9849
Digit 8,7.518896,9.476295,-,Digit 8,6.0177,5.3744,12.004,1.6079
Digit 2,1.7508218,26.60326,-,Digit 2,-3.4582,20.6735,12.8867,-5.8927
Digit 4,-0.061358437,-16.184496,-,Digit 4,-10.9116,-9.9347,2.0086,-9.0987
Digit 0,-34.61995,6.5262747,-,Digit 0,12.3477,-9.8613,-13.4965,-0.5618
Digit 8,-0.98782885,13.608582,-,Digit 8,-7.2036,-18.2035,12.678,-10.7096
Digit 4,14.468039,-1.3726889,-,Digit 4,17.1215,2.9339,-12.345,-4.6028
Digit 3,-10.130948,10.632632,-,Digit 3,-9.7956,16.0937,6.3396,1.3637
Digit 1,24.125683,20.265972,-,Digit 1,-18.4308,-3.6112,-15.3068,12.4535
Digit 8,9.008375,9.918941,-,Digit 8,9.6502,12.2224,20.6384,15.7669
Digit 5,1.9286444,-2.7079089,-,Digit 5,12.9035,-5.8467,17.753,-11.2511
Digit 4,10.173511,-10.61964,-,Digit 4,3.2222,7.8472,16.241,0.9017
Digit 3,-11.29284,7.932503,-,Digit 3,9.0296,-18.3394,9.4334,7.1736
Digit 4,-5.127374,-34.08542,-,Digit 4,-1.8367,-0.3059,20.2545,-8.8866
Digit 0,-27.582376,-28.092709,-,Digit 0,13.0296,2.8659,16.3193,7.5802
Digit 2,-5.7194004,37.294067,-,Digit 2,-19.3346,19.5823,0.8736,6.1547
Digit 4,13.833836,0.15483138,-,Digit 4,1.1545,-1.5943,-10.8443,-8.7702
Digit 4,0.356163,-19.162668,-,Digit 4,3.2064,-15.4095,-10.6899,-1.0192
Digit 1,33.713135,9.137801,-,Digit 1,9.7018,-16.543,-11.8011,14.312
Digit 5,-4.274527,-7.0668826,-,Digit 5,11.7855,13.4202,6.1559,9.4439
Digit 5,13.050008,7.0957346,-,Digit 5,16.5734,7.3057,-6.116,-18.5456
Digit 9,10.905376,-22.854967,-,Digit 9,10.6835,12.4599,19.6442,-12.6726
Digit 5,-12.069264,2.7613208,-,Digit 5,-0.9939,-10.601,17.5193,6.5969
Digit 8,-1.0537059,3.1574872,-,Digit 8,1.836,2.9755,-9.402,-18.444
Digit 2,22.955496,13.498947,-,Digit 2,-4.4532,12.8203,9.6876,-8.5998
Digit 3,-13.349493,12.691422,-,Digit 3,-1.1647,-6.5009,-6.4269,-14.5582
Digit 3,-7.591577,13.863406,-,Digit 3,8.2889,-16.5581,0.2875,-14.4966
Digit 2,-4.365605,38.975018,-,Digit 2,19.7895,8.4912,5.4978,-8.997
Digit 9,-4.5294285,-29.912416,-,Digit 9,15.8791,15.8405,8.4653,19.1343
Digit 4,-5.9247584,-34.39671,-,Digit 4,1.9275,11.8947,5.2852,-14.9496
Digit 9,21.844715,-12.300252,-,Digit 9,-19.084,-17.1774,-4.6642,-16.9828
Digit 0,-31.838459,6.246799,-,Digit 0,15.5779,-5.3531,7.0609,3.699
Digit 2,-1.6888633,38.04292,-,Digit 2,-9.0969,5.1155,-11.2908,6.0656
Digit 8,16.766918,10.387231,-,Digit 8,-4.9899,-12.2381,17.6373,-16.2659
Digit 8,13.051805,16.122553,-,Digit 8,-18.1789,2.4227,-18.5625,2.3582
Digit 9,20.166752,-6.0207224,-,Digit 9,-11.3113,1.3374,3.3946,5.0973
Digit 1,30.311218,14.479074,-,Digit 1,2.6524,-4.9855,13.1573,-7.5857
Digit 1,27.992659,15.144863,-,Digit 1,19.5779,-17.1583,3.7949,-8.4015
Digit 0,-33.375317,-1.5591749,-,Digit 0,5.3945,-0.7247,-5.2337,-1.7142
Digit 1,30.76197,8.769562,-,Digit 1,5.8066,14.6131,20.4477,-0.1968
Digit 2,-5.32657,40.667267,-,Digit 2,-15.0198,-18.3949,-16.285,-18.3028
Digit 1,30.978247,5.0375757,-,Digit 1,19.9075,20.1529,-6.781,4.4107
Digit 7,25.84705,-29.518137,-,Digit 7,-15.4947,14.8782,9.5327,-10.5453
Digit 5,-12.762801,-1.8141108,-,Digit 5,12.5919,-2.2265,6.2073,17.6041
Digit 9,19.30498,-15.114221,-,Digit 9,-13.4243,-14.0251,14.1471,15.7071
Digit 1,30.038641,14.165892,-,Digit 1,8.9153,12.9959,-6.773,-13.6052
Digit 2,4.514548,25.672075,-,Digit 2,6.3278,10.9499,-19.9912,-19.8807
Digit 0,-42.205273,-3.8732567,-,Digit 0,3.4181,19.2452,1.2865,-13.5145
Digit 9,-15.687324,11.301188,-,Digit 9,17.8111,-16.6281,-15.7505,2.3606
Digit 8,7.199547,16.436312,-,Digit 8,3.0259,12.4304,-6.4995,-10.1113
Digit 6,-14.103305,-28.768368,-,Digit 6,7.2093,19.6955,-2.4831,-3.1085
Digit 1,23.319828,27.566628,-,Digit 1,1.9677,-8.5455,-3.8163,-3.6335
Digit 0,-39.40506,5.99195,-,Digit 0,12.1426,4.3216,-0.2318,-7.5162
Digit 4,-5.806963,-22.973528,-,Digit 4,-4.2653,1.153,-17.9356,1.3594
Digit 8,-9.234937,-15.895303,-,Digit 8,18.0684,-15.2804,14.7938,4.7864
Digit 7,30.022512,-9.607226,-,Digit 7,-7.4691,2.3925,-10.9879,8.5484
Digit 7,18.807724,-31.223207,-,Digit 7,-12.3986,6.0564,-17.9059,-10.6162
Digit 0,-35.130066,10.547727,-,Digit 0,15.0022,-2.9865,13.333,-1.5024
Digit 6,-26.952421,-27.479343,-,Digit 6,19.9136,-5.48,7.4969,-2.1599
Digit 9,20.015923,-12.108351,-,Digit 9,-16.2999,0.881,-13.4803,-15.3522
Digit 7,34.502937,-16.266281,-,Digit 7,4.3846,-1.0673,-0.5648,3.2493
Digit 5,1.0983051,-2.3699007,-,Digit 5,-3.0653,-3.2393,-9.6494,-19.6168
Digit 3,6.3692884,17.430676,-,Digit 3,-12.8628,-1.4164,3.3689,-2.1639
Digit 7,29.010166,-16.8806,-,Digit 7,0.3714,12.8602,-0.3136,-7.2136
Digit 1,28.557316,21.055477,-,Digit 1,0.2586,20.9213,11.5492,4.0782
Digit 6,-17.594246,-11.925214,-,Digit 6,7.1338,2.8877,-19.0912,-5.1574
Digit 2,9.980235,29.84157,-,Digit 2,-3.4978,-2.3064,12.989,5.3909
Digit 8,-4.9441032,12.070089,-,Digit 8,-14.7553,19.8515,4.7451,2.8873
Digit 3,-11.73775,14.139237,-,Digit 3,4.9739,11.7944,1.4475,-12.3597
Digit 7,27.92766,-20.550632,-,Digit 7,-1.7938,9.8357,-15.0597,-12.4174
Digit 8,18.814678,2.343205,-,Digit 8,-9.2693,7.5978,13.9185,3.7386
Digit 4,0.0785204,-31.341007,-,Digit 4,3.0834,20.6676,-0.149,-1.4767
Digit 5,-5.5600452,-3.196928,-,Digit 5,7.0191,-9.8916,0.8968,12.9187
Digit 1,29.506754,8.634454,-,Digit 1,8.6874,-18.91,-8.8932,13.8742
Digit 1,24.782154,14.485124,-,Digit 1,12.8386,8.0402,4.7165,2.3656
Digit 4,13.86317,-9.737069,-,Digit 4,9.887,3.6949,-8.9784,-9.0961
Digit 8,7.533039,10.730811,-,Digit 8,-14.3605,-12.6374,-16.3056,8.6673
Digit 3,-10.628576,18.332918,-,Digit 3,-16.7631,12.7524,16.7725,-18.6235
Digit 4,8.238276,-7.506549,-,Digit 4,1.8293,19.3398,6.4587,8.9528
Digit 5,-12.051168,-2.300334,-,Digit 5,20.1775,8.7645,-5.1657,-15.0868
Digit 3,-11.710863,8.573416,-,Digit 3,-17.4269,-9.1944,17.6122,-6.6225
Digit 8,-8.73997,3.4064343,-,Digit 8,6.9865,13.435,14.8639,-11.141
Digit 0,-38.615353,-2.618282,-,Digit 0,-7.8142,-0.8798,18.3821,5.5228
Digit 5,-14.689348,-3.9043784,-,Digit 5,3.5998,-15.5654,-2.7541,-14.5483
Digit 7,20.007635,-24.894928,-,Digit 7,1.7157,1.9227,-15.9424,1.5109
Digit 8,-0.5525299,4.8896856,-,Digit 8,-17.0839,20.5856,-2.938,-15.0516
Digit 0,-33.724686,14.241884,-,Digit 0,9.2341,-5.662,14.551,12.312
Digit 8,-14.655025,1.7276107,-,Digit 8,-12.3786,-3.7242,19.5466,20.6896
Digit 2,-6.9966693,37.5759,-,Digit 2,-2.2997,-8.3564,16.7078,-5.1447
Digit 6,-18.242056,-16.499577,-,Digit 6,-0.3414,9.794,18.3987,-18.2421
Digit 2,0.9714417,23.187418,-,Digit 2,-6.9825,-16.0621,-5.3067,15.5398
Digit 4,20.756268,-5.628894,-,Digit 4,-12.2361,15.3262,5.7439,-2.8041
Digit 6,-22.509653,-26.2165,-,Digit 6,1.1375,-18.9407,-12.5395,7.6967
Digit 4,13.797165,-11.289396,-,Digit 4,-17.4868,-19.926,16.2767,16.0078
Digit 8,15.549392,11.663357,-,Digit 8,-18.5965,-12.9268,9.6142,18.964
Digit 2,-3.7386262,33.117584,-,Digit 2,-4.3115,4.3673,19.9529,-15.6339
Digit 2,-10.969513,32.21534,-,Digit 2,-7.8435,8.32,-14.2795,2.8319
Digit 3,-13.194018,11.799957,-,Digit 3,1.1344,-18.1914,-7.3465,2.8177
Digit 7,32.056004,-9.22172,-,Digit 7,16.8771,-11.2741,15.2732,3.3788
Digit 1,27.13912,21.450817,-,Digit 1,-17.0472,1.7707,8.6,-10.9341
Digit 8,15.726438,8.786534,-,Digit 8,19.5948,-5.4607,14.8582,-2.4229
Digit 0,-36.666885,-1.9699131,-,Digit 0,-1.6678,-8.488,10.288,-7.5883
Digit 8,3.0754802,9.949792,-,Digit 8,10.8506,-6.2045,-16.9684,-17.9333
Digit 6,-25.08013,-23.514605,-,Digit 6,-19.1598,8.6937,-10.3341,12.3791
Digit 3,-8.771904,11.568451,-,Digit 3,9.6838,17.6172,10.5128,20.4179
Digit 8,-2.384133,13.158099,-,Digit 8,16.7329,1.1001,-19.4535,-18.0552
Digit 6,-25.577803,-10.803959,-,Digit 6,9.3801,-2.6073,15.7474,13.9843
Digit 5,-11.941171,1.4098791,-,Digit 5,-13.392,-0.7516,15.9289,9.5109
Digit 3,-16.768261,15.263502,-,Digit 3,-17.5017,2.2661,11.7645,-0.6563
Digit 0,-37.54802,-4.2922606,-,Digit 0,-11.569,15.0458,-19.1661,0.2719
Digit 1,31.046143,10.565933,-,Digit 1,-18.3238,-8.3418,20.4156,9.0967
Digit 5,-11.324898,-5.911858,-,Digit 5,4.8995,-18.1913,8.3742,6.7246
Digit 8,1.3359303,6.0727158,-,Digit 8,5.676,-14.0795,11.7143,2.5701
Digit 3,-7.8581357,13.592518,-,Digit 3,-14.4318,-19.6169,-4.9013,-13.8159
Digit 0,-31.2047,5.8041987,-,Digit 0,12.3827,-18.1975,2.0558,0.927
Digit 4,-1.2905147,-21.416718,-,Digit 4,16.9267,11.0082,9.9779,12.0743
Digit 8,3.5239758,12.3287945,-,Digit 8,-6.6384,15.7308,-3.7434,5.7848
Digit 9,22.10801,-6.4048347,-,Digit 9,11.2617,-0.4392,-7.4742,6.4359
Digit 2,-3.6077824,31.452915,-,Digit 2,-17.2303,20.1089,0.5914,3.3779
Digit 4,4.245046,-21.590052,-,Digit 4,-1.2291,-3.6238,1.6547,8.5918
Digit 3,-12.054053,22.819054,-,Digit 3,-17.0846,20.9964,-19.9838,17.234
Digit 9,19.03445,-11.048865,-,Digit 9,11.3551,-1.5982,4.8314,13.9609
Digit 1,30.191065,18.675869,-,Digit 1,-8.3917,-2.2078,18.5892,-8.9541
Digit 9,8.588662,-13.101217,-,Digit 9,20.9493,7.6054,-6.3226,-19.9307
Digit 6,-21.437958,-28.692171,-,Digit 6,-10.8323,-7.495,0.1643,-0.6327
Digit 2,-3.7898142,29.661312,-,Digit 2,8.9994,-8.4735,0.4141,-10.9168
Digit 3,-14.195166,22.994478,-,Digit 3,-13.5281,13.3495,-6.3892,-6.0574
Digit 2,-8.831243,36.46795,-,Digit 2,7.996,-14.2547,-2.245,20.9046
Digit 7,32.26229,-8.648666,-,Digit 7,19.3728,16.8018,13.5299,-14.5549
Digit 9,-4.0929003,-27.844362,-,Digit 9,2.1606,8.322,-6.8953,11.6907
Digit 5,-20.490208,5.6375985,-,Digit 5,-9.0596,-7.3388,-17.658,-5.7367
Digit 0,-32.66717,11.998297,-,Digit 0,7.6528,12.5765,8.2807,7.006
Digit 1,29.213001,15.71513,-,Digit 1,13.7582,-4.5932,-4.8586,-1.9528
Digit 7,26.134943,-17.482788,-,Digit 7,19.6414,4.171,-16.5638,-4.3465
Digit 8,8.544215,11.218649,-,Digit 8,19.967,-14.4339,-14.5314,10.9875
Digit 6,-21.290586,-11.069248,-,Digit 6,3.3034,19.9502,-13.2941,12.6871
Digit 1,20.694752,31.533463,-,Digit 1,4.0009,-16.6724,-13.2098,-12.3281
Digit 4,9.3150215,-5.008927,-,Digit 4,-3.1477,11.8097,-10.4996,-14.843
Digit 8,-1.6792918,12.60136,-,Digit 8,-11.951,-12.9345,17.984,12.7889
Digit 4,-0.5472857,-24.676102,-,Digit 4,-6.8624,-16.1622,-3.7162,13.8651
Digit 3,-14.0070095,19.320787,-,Digit 3,20.4228,-8.5199,13.0952,-18.601
Digit 2,3.753537,24.216576,-,Digit 2,-3.3436,6.1892,-14.1564,19.7812
Digit 7,24.214441,-24.541864,-,Digit 7,1.6193,-1.0857,-10.9592,8.2119
Digit 1,21.807041,28.922062,-,Digit 1,19.7281,-18.0064,17.7682,-18.9813
Digit 7,23.78056,-29.902142,-,Digit 7,12.9238,16.1672,9.3394,-18.1856
Digit 7,29.24546,-13.116216,-,Digit 7,0.8638,14.5539,-19.1176,-18.8497
Digit 9,-8.09063,17.286436,-,Digit 9,-4.5072,-9.2334,13.1362,7.8915
Digit 7,22.040031,-27.371187,-,Digit 7,-13.0371,-12.5212,-9.3264,15.9122
Digit 7,19.065825,-27.825247,-,Digit 7,-13.5045,-15.6331,0.1962,-15.6942
Digit 3,-16.882727,22.57736,-,Digit 3,17.9338,1.7002,9.6158,-9.8018
Digit 3,-17.16348,5.6311483,-,Digit 3,2.8833,-4.6347,12.9862,-9.4903
Digit 2,2.87497,35.751568,-,Digit 2,-9.2284,-16.1727,-12.3929,-13.6231
Digit 3,-10.584586,10.331354,-,Digit 3,18.2362,-1.4537,-5.54,18.6999
Digit 6,-26.54508,-25.77809,-,Digit 6,-10.0461,-19.0585,7.1123,12.6642
Digit 9,6.9959025,-20.204891,-,Digit 9,12.3667,5.7565,-7.6207,1.0236
Digit 4,14.656197,-6.758207,-,Digit 4,-14.6722,17.1594,2.4452,9.1422
Digit 5,2.284319,-3.3702238,-,Digit 5,-13.3037,-16.8995,-14.0853,17.6787
Digit 3,-14.735947,21.560827,-,Digit 3,7.7439,8.099,4.6853,-6.6777
Digit 1,28.994268,15.963685,-,Digit 1,-16.6382,15.1158,3.201,-7.3884
Digit 4,16.769327,-0.53893465,-,Digit 4,19.0445,-16.9333,13.0239,-2.0271
Digit 6,-24.254622,-12.011518,-,Digit 6,-6.1168,-5.0255,10.6692,-17.6208
Digit 4,8.307897,-11.182072,-,Digit 4,13.7138,-9.4396,13.7314,5.5714
Digit 6,-17.411905,-17.18581,-,Digit 6,-0.1878,18.7799,9.6284,-3.2489
Digit 5,-10.584253,-1.8357558,-,Digit 5,11.4641,-8.5969,5.1473,15.0673
Digit 6,-21.627144,-28.435165,-,Digit 6,-8.0885,11.7736,-17.2411,15.6353
Digit 8,14.274965,8.735181,-,Digit 8,-16.8097,3.5511,-11.7861,18.753
Digit 1,32.057804,11.247041,-,Digit 1,0.0751,17.074,8.7201,-6.009
Digit 6,-22.010178,-23.732204,-,Digit 6,16.8892,-10.1652,-11.8854,20.952
Digit 6,-19.788233,-9.519276,-,Digit 6,11.879,16.727,-4.6339,-3.2856
Digit 0,-32.444218,10.747872,-,Digit 0,-12.21,-7.153,19.3538,-2.7236
Digit 6,-19.631884,-9.324098,-,Digit 6,7.8018,-11.336,-12.5257,-15.5955
Digit 3,-1.9862088,-1.8811234,-,Digit 3,10.328,20.0419,-9.5321,-4.8535
Digit 6,-17.811234,-18.228935,-,Digit 6,-0.6085,-3.437,-8.5803,-10.0694
Digit 3,-13.864028,27.973713,-,Digit 3,17.5895,19.5244,8.2258,-15.8071
Digit 5,1.2603804,-3.254115,-,Digit 5,-3.9276,14.8249,0.0723,-7.8277
Digit 5,-18.370455,22.671974,-,Digit 5,-17.5039,-8.692,-14.1242,-15.805
Digit 1,3.49822,28.628012,-,Digit 1,-8.5248,2.6168,-15.1743,-16.9901
Digit 8,3.9059904,11.500574,-,Digit 8,9.1004,-17.7101,6.4775,20.5053
Digit 3,-15.393866,10.336279,-,Digit 3,-8.5282,16.4245,-6.6047,-17.0076
Digit 7,28.068079,-27.342728,-,Digit 7,13.6615,2.4897,8.8976,16.1586
Digit 8,-0.73698634,11.963681,-,Digit 8,-7.8672,-16.6731,6.0555,10.1209
Digit 5,-3.879339,-6.779,-,Digit 5,-0.8357,-9.654,-2.1174,-9.6343
Digit 5,-12.772092,3.6342614,-,Digit 5,-11.411,-11.6008,-18.7295,-18.5574
Digit 7,27.449411,-13.548231,-,Digit 7,2.2679,-11.1413,-5.7388,-12.6975
Digit 6,-22.615921,-29.796259,-,Digit 6,15.7002,-19.4322,-3.5766,-18.809
Digit 4,-0.7393489,-30.78449,-,Digit 4,-3.9511,9.9488,1.8155,1.5896
Digit 7,18.316698,-26.35309,-,Digit 7,-16.8135,-6.0281,-0.8928,19.6463
Digit 7,30.08616,-22.308325,-,Digit 7,-3.1473,6.7265,-9.8936,-1.9932
Digit 3,-15.824684,24.717903,-,Digit 3,9.8396,-3.9179,-12.1229,2.7902
Digit 1,22.616667,21.601614,-,Digit 1,-10.598,-4.4512,-7.2509,5.9301
Digit 7,28.789314,-26.17923,-,Digit 7,-10.13,2.5561,6.5496,17.2093
Digit 1,24.61736,14.954743,-,Digit 1,20.0154,-8.1558,9.0183,19.7272
Digit 9,26.176485,-1.766351,-,Digit 9,-5.4227,-6.3872,4.7569,12.696
Digit 4,3.3268209,-12.364142,-,Digit 4,19.816,1.8531,-4.6388,19.1791
Digit 3,-13.083577,7.5573545,-,Digit 3,-5.0028,2.2413,2.2465,1.0483
Digit 6,-24.066511,-22.302658,-,Digit 6,12.7715,15.8973,11.1758,19.987
Digit 2,7.8665032,28.794817,-,Digit 2,10.1944,-6.0855,-18.0543,15.069
Digit 1,30.46321,16.602417,-,Digit 1,-18.662,9.024,-18.0366,0.5286
Digit 0,-30.91632,-0.21651529,-,Digit 0,3.8466,13.1882,-2.8225,-5.0858
Digit 8,8.5393305,14.324496,-,Digit 8,-19.1043,13.9213,5.5109,20.9406
Digit 2,5.825752,-4.003354,-,Digit 2,7.194,13.6262,0.3497,7.6056
Digit 5,3.21482,-4.5992384,-,Digit 5,-0.4973,4.9148,13.5978,-8.5804
Digit 9,22.588676,-11.389565,-,Digit 9,-8.4821,-0.4347,-16.5167,-6.5278
Digit 2,5.3089647,26.81123,-,Digit 2,19.7926,1.73,-10.906,-18.3572
Digit 3,-11.8021965,8.173764,-,Digit 3,13.9527,-2.2566,11.0537,7.8877
Digit 4,-0.9868849,-31.29442,-,Digit 4,2.9918,-18.3879,-1.2963,12.8378
Digit 1,30.362436,16.61119,-,Digit 1,15.387,-1.3541,-1.4744,-15.5517
Digit 3,-16.466871,16.070301,-,Digit 3,7.7601,1.2234,11.0528,20.2346
Digit 6,-26.966192,-16.079182,-,Digit 6,4.6145,16.4463,5.4732,-12.0017
Digit 9,2.1901531,-24.020481,-,Digit 9,9.005,-4.1247,-2.8919,-19.8958
Digit 1,24.314615,12.1258745,-,Digit 1,-7.5215,14.5172,-7.0476,0.6287
Digit 9,20.61528,-12.743398,-,Digit 9,7.2606,19.0973,-6.5319,-3.6718
Digit 9,8.107192,-20.037708,-,Digit 9,6.2799,-5.7303,-13.8823,-12.8543
Digit 7,25.74354,-29.759995,-,Digit 7,1.2546,-17.5066,-12.3531,-2.6794
Digit 0,-38.900223,-2.9879956,-,Digit 0,8.1481,1.9047,13.4204,16.1537
Digit 9,11.79179,-20.50582,-,Digit 9,19.0028,20.9911,-18.1629,17.9591
Digit 9,2.3351943,-18.717701,-,Digit 9,-2.1441,2.4398,-12.9596,16.337
Digit 8,10.611989,8.57621,-,Digit 8,20.3439,12.8798,3.2392,17.2732
Digit 9,18.131918,-14.903579,-,Digit 9,-10.0908,-1.5349,-12.6459,-4.3747
Digit 7,20.870556,-26.56387,-,Digit 7,-3.6033,3.7288,-2.0009,16.4835
Digit 4,12.15116,-5.677586,-,Digit 4,2.9831,-19.1168,-2.0852,20.6562
Digit 2,-8.175757,36.969547,-,Digit 2,-19.7027,-18.5118,12.6764,-13.0853
Digit 7,30.396502,-8.123005,-,Digit 7,-18.7219,3.5233,3.9891,-3.0292
Digit 5,-3.0419095,-5.3455467,-,Digit 5,-12.0506,-8.9077,20.6688,-3.7584
Digit 6,-18.298609,-13.842966,-,Digit 6,-15.6834,3.7422,-4.2616,-13.7124
Digit 5,-18.25388,1.0877496,-,Digit 5,-12.7875,-10.348,17.0602,-18.6151
Digit 7,31.149042,16.617886,-,Digit 7,19.2872,-3.0965,-14.3444,8.3164
Digit 7,25.541935,-13.696415,-,Digit 7,-11.5954,-16.0425,-17.0351,-10.3278
Digit 0,-31.471315,-5.279535,-,Digit 0,-14.3661,9.4831,-19.6851,13.431
Digit 5,-12.922601,-5.3513403,-,Digit 5,-19.869,-15.1397,4.4884,-1.1776
Digit 3,-17.50133,11.320481,-,Digit 3,4.0845,15.5634,-4.5194,14.2969
Digit 9,21.424753,-12.999168,-,Digit 9,4.6472,13.609,7.821,-0.5748
Digit 6,-28.548325,-17.123987,-,Digit 6,3.4376,-10.3925,7.3228,-2.8887
Digit 4,-6.5585017,-34.64614,-,Digit 4,13.5179,7.201,7.4907,16.3479
Digit 7,-7.134612,-34.795116,-,Digit 7,14.7491,-11.2987,-2.2004,-8.6194
Digit 1,17.42895,30.497705,-,Digit 1,-4.1129,15.9276,-7.4136,5.4149
Digit 4,-26.67308,-13.353183,-,Digit 4,-6.0843,20.27,-3.9523,5.0283
Digit 1,16.98428,30.064707,-,Digit 1,-18.6666,-12.5777,-16.9241,-13.8488
Digit 0,-30.51637,-5.093847,-,Digit 0,17.0939,4.8416,-19.4242,19.7172
Digit 4,9.475773,-5.236747,-,Digit 4,-19.0458,-16.3282,-19.4079,7.478
Digit 8,6.0835223,14.053727,-,Digit 8,-18.2539,-2.0715,15.0141,-0.7193
Digit 7,25.737207,-29.59205,-,Digit 7,15.7793,18.336,8.9555,-7.8657
Digit 0,-32.026474,5.552254,-,Digit 0,18.1391,10.5627,-17.5818,-9.8396
