,Unnamed: 0,x,y,mannual_label,correct_label
2778,Digit 8,11.230751,15.7731285,-,Digit 8
2779,Digit 8,16.65585,11.325992,-,Digit 8
278,Digit 1,33.789967,7.115985,-,Digit 1
2780,Digit 9,11.729251,-20.035173,-,Digit 9
2781,Digit 9,12.977694,-21.197256,-,Digit 9
2782,Digit 6,-23.643566,-14.466311,-,Digit 6
2783,Digit 5,-8.021561,-6.8225904,-,Digit 5
2784,Digit 0,-31.768927,12.174878,0,Digit 0
2785,Digit 6,-25.897705,-10.168943,-,Digit 6
2786,Digit 6,-24.06395,-12.055691,-,Digit 6
2787,Digit 8,12.721306,14.657988,-,Digit 8
2788,Digit 0,-37.570293,-5.3077693,0,Digit 0
2789,Digit 8,2.036321,7.6868267,-,Digit 8
279,Digit 2,4.2094455,26.71517,-,Digit 2
2790,Digit 1,34.795986,3.6483543,-,Digit 1
2791,Digit 4,-0.7724317,-32.198963,-,Digit 4
2792,Digit 4,6.441926,-31.752823,-,Digit 4
2793,Digit 9,-3.5063846,-23.490442,-,Digit 9
2794,Digit 2,6.1567354,29.040075,-,Digit 2
2795,Digit 3,6.0512986,17.769825,-,Digit 3
2796,Digit 0,-31.158514,-0.1838236,0,Digit 0
2797,Digit 1,32.042747,11.072196,-,Digit 1
2798,Digit 1,24.365316,24.359142,-,Digit 1
2799,Digit 7,26.158894,-29.727177,-,Digit 7
28,Digit 2,6.972235,-3.8547328,-,Digit 2
280,Digit 9,9.903694,-18.339684,-,Digit 9
2800,Digit 5,-6.5977015,-7.7278714,-,Digit 5
2801,Digit 3,-7.354711,0.6811288,-,Digit 3
2802,Digit 1,31.020658,9.424065,-,Digit 1
2803,Digit 8,7.4447665,5.4009986,-,Digit 8
2804,Digit 7,5.415196,-12.538012,-,Digit 7
2805,Digit 9,10.522493,-21.335764,-,Digit 9
2806,Digit 2,-2.9692852,27.687136,-,Digit 2
2807,Digit 9,-6.013268,-29.189043,-,Digit 9
2808,Digit 0,-38.71145,1.259976,0,Digit 0
2809,Digit 2,-10.444817,39.181984,-,Digit 2
281,Digit 0,-42.209045,0.3286864,0,Digit 0
2810,Digit 6,-15.853506,-13.427997,-,Digit 6
2811,Digit 7,28.127234,-16.870737,-,Digit 7
2812,Digit 0,-39.01662,-4.0961137,0,Digit 0
2813,Digit 0,-38.490673,-5.988408,0,Digit 0
2814,Digit 2,2.8286386,34.05583,-,Digit 2
2815,Digit 3,-14.0262985,23.616713,-,Digit 3
2816,Digit 8,5.333932,13.223182,-,Digit 8
2817,Digit 2,1.0114996,25.260235,-,Digit 2
2818,Digit 2,-3.200807,37.996883,-,Digit 2
2819,Digit 4,14.781411,-10.009288,-,Digit 4
282,Digit 6,-24.566137,-28.249958,-,Digit 6
2820,Digit 2,2.903525,31.997839,-,Digit 2
2821,Digit 6,-17.969942,-8.187714,-,Digit 6
2822,Digit 4,11.888607,-7.6939664,-,Digit 4
2823,Digit 5,-12.170723,-7.507909,-,Digit 5
2824,Digit 1,17.311102,31.839014,-,Digit 1
2825,Digit 5,-12.6108055,-0.9375239,-,Digit 5
2826,Digit 1,16.69186,31.689613,-,Digit 1
2827,Digit 6,-22.276314,-21.89763,-,Digit 6
2828,Digit 2,-8.442017,39.781406,-,Digit 2
2829,Digit 6,-23.989105,-23.938904,-,Digit 6
283,Digit 1,29.807106,18.96194,-,Digit 1
2830,Digit 3,-6.3082685,12.79451,-,Digit 3
2831,Digit 8,10.600472,8.499797,-,Digit 8
2832,Digit 5,-9.598615,-7.269433,-,Digit 5
2833,Digit 7,24.48254,-26.217417,-,Digit 7
2834,Digit 7,5.363681,-12.375817,-,Digit 7
2835,Digit 8,12.09908,14.064494,-,Digit 8
2836,Digit 8,-2.75628,6.743239,-,Digit 8
2837,Digit 2,-5.6381135,29.445225,-,Digit 2
2838,Digit 5,-12.917201,-4.0227637,-,Digit 5
2839,Digit 2,5.33331,29.690975,-,Digit 2
284,Digit 8,-0.5319212,8.2935705,-,Digit 8
2840,Digit 3,-13.67846,12.671798,-,Digit 3
2841,Digit 5,-7.402614,-13.2268505,-,Digit 5
2842,Digit 8,0.9183391,9.008002,-,Digit 8
2843,Digit 3,-5.1414757,-17.43376,-,Digit 3
2844,Digit 7,31.693289,13.188924,-,Digit 7
2845,Digit 8,11.249343,17.574177,-,Digit 8
2846,Digit 4,20.760607,21.209019,-,Digit 4
2847,Digit 1,21.292128,29.085676,-,Digit 1
2848,Digit 9,21.707598,-11.482732,-,Digit 9
2849,Digit 7,32.64247,-16.38499,-,Digit 7
285,Digit 1,24.545675,21.176502,-,Digit 1
2850,Digit 3,-15.309054,18.926949,-,Digit 3
2851,Digit 3,-10.911423,14.236522,-,Digit 3
2852,Digit 1,28.232529,15.360497,-,Digit 1
2853,Digit 2,-0.6636595,37.459324,-,Digit 2
2854,Digit 3,-16.497599,17.023848,-,Digit 3
2855,Digit 2,1.9053526,23.529772,-,Digit 2
2856,Digit 0,-37.535206,6.369497,0,Digit 0
2857,Digit 0,-28.309912,1.5098773,0,Digit 0
2858,Digit 5,-7.110712,-10.813555,-,Digit 5
2859,Digit 1,28.772871,17.562662,-,Digit 1
286,Digit 0,-30.923044,-3.0168767,0,Digit 0
2860,Digit 2,33.59287,-19.696983,-,Digit 2
2861,Digit 4,18.452427,-3.9341207,-,Digit 4
2862,Digit 8,13.355039,15.916096,-,Digit 8
2863,Digit 0,-36.692696,-0.9897937,0,Digit 0
2864,Digit 1,29.188065,5.6612716,-,Digit 1
2865,Digit 0,-36.65139,0.7066497,0,Digit 0
2866,Digit 5,-6.1801114,-4.9855294,-,Digit 5
2867,Digit 9,2.9558954,-24.665854,-,Digit 9
2868,Digit 1,33.643955,9.563656,-,Digit 1
2869,Digit 8,1.1516153,6.157617,-,Digit 8
287,Digit 7,29.252668,-5.899673,-,Digit 7
2870,Digit 5,-2.1780741,-11.793371,-,Digit 5
2871,Digit 2,1.4145019,37.862537,-,Digit 2
2872,Digit 5,-1.5758178,-6.085176,-,Digit 5
2873,Digit 2,-9.337944,36.354794,-,Digit 2
2874,Digit 8,4.87569,13.078754,-,Digit 8
2875,Digit 9,18.27733,-20.20317,-,Digit 9
2876,Digit 3,-10.403855,14.858703,-,Digit 3
2877,Digit 2,6.972781,-3.8527005,-,Digit 2
2878,Digit 9,23.02865,-11.53744,-,Digit 9
2879,Digit 6,-21.47799,-14.813837,-,Digit 6
288,Digit 5,-7.2061086,-10.729776,-,Digit 5
2880,Digit 0,-36.578934,-1.555989,0,Digit 0
2881,Digit 0,-31.539438,1.5926819,0,Digit 0
2882,Digit 8,-0.409812,17.279741,-,Digit 8
2883,Digit 1,24.418514,11.925285,-,Digit 1
2884,Digit 4,13.553614,-6.319834,-,Digit 4
2885,Digit 9,0.8797556,-23.806305,-,Digit 9
2886,Digit 0,-32.591473,7.460386,0,Digit 0
2887,Digit 6,-23.818733,-14.569759,-,Digit 6
2888,Digit 7,19.912952,-30.246742,-,Digit 7
2889,Digit 2,-7.3042974,32.208958,-,Digit 2
289,Digit 5,-10.9699335,-3.2621338,-,Digit 5
2890,Digit 5,2.5060906,-5.39418,-,Digit 5
2891,Digit 1,18.997528,27.793425,-,Digit 1
2892,Digit 4,10.854246,-16.558046,-,Digit 4
2893,Digit 5,-3.9568965,-9.022073,-,Digit 5
2894,Digit 1,18.505928,30.327364,-,Digit 1
2895,Digit 9,-3.7246,-26.411652,-,Digit 9
2896,Digit 7,20.240194,-25.189596,-,Digit 7
2897,Digit 7,23.120716,-21.451117,-,Digit 7
2898,Digit 9,22.53911,-6.432346,-,Digit 9
2899,Digit 1,26.533888,22.267572,-,Digit 1
29,Digit 0,-37.587425,5.153963,0,Digit 0
290,Digit 9,-4.072783,-25.636986,-,Digit 9
2900,Digit 6,-26.699778,-23.1944,-,Digit 6
2901,Digit 8,8.274529,15.939062,-,Digit 8
2902,Digit 8,1.0227021,2.7057757,-,Digit 8
2903,Digit 7,15.235284,-22.598192,-,Digit 7
2904,Digit 0,-32.574883,10.725071,0,Digit 0
2905,Digit 9,0.8039275,-22.83091,-,Digit 9
2906,Digit 5,-15.271508,-2.4727151,-,Digit 5
2907,Digit 0,-35.885864,1.536545,0,Digit 0
2908,Digit 3,-13.14447,19.582129,-,Digit 3
2909,Digit 7,23.162745,-27.569777,-,Digit 7
291,Digit 5,-0.1502176,-11.486,-,Digit 5
2910,Digit 1,23.479301,26.685091,-,Digit 1
2911,Digit 3,-5.64565,8.114604,-,Digit 3
2912,Digit 8,2.5822132,14.117876,-,Digit 8
2913,Digit 6,-20.225239,-24.03672,-,Digit 6
2914,Digit 8,6.4461007,11.33352,-,Digit 8
2915,Digit 5,-6.989448,0.3067796,-,Digit 5
2916,Digit 4,15.350892,-3.0002325,-,Digit 4
2917,Digit 4,18.663147,-4.063067,-,Digit 4
2918,Digit 1,25.02285,22.857227,-,Digit 1
2919,Digit 4,8.258285,-8.646055,-,Digit 4
292,Digit 0,-37.091793,8.729816,0,Digit 0
2920,Digit 4,-2.2587187,-28.538311,-,Digit 4
2921,Digit 8,-3.4082742,0.2460118,-,Digit 8
2922,Digit 0,-34.37887,11.741595,0,Digit 0
2923,Digit 8,-24.001045,15.594928,-,Digit 8
2924,Digit 2,-2.2312064,34.28366,-,Digit 2
2925,Digit 7,20.737114,-27.362015,-,Digit 7
2926,Digit 9,-3.7270138,-31.109537,-,Digit 9
2927,Digit 3,-14.584591,13.355449,-,Digit 3
2928,Digit 0,-41.805027,-3.7780602,0,Digit 0
2929,Digit 2,-3.6635928,28.344591,-,Digit 2
293,Digit 3,-16.152834,24.309486,-,Digit 3
2930,Digit 2,-4.710121,26.603174,-,Digit 2
2931,Digit 8,4.0959516,12.627485,-,Digit 8
2932,Digit 1,29.003414,14.824174,-,Digit 1
2933,Digit 1,22.01485,29.054373,-,Digit 1
2934,Digit 5,-22.49749,-20.946846,-,Digit 5
2935,Digit 1,22.939812,23.034336,-,Digit 1
2936,Digit 2,5.6731734,23.211708,-,Digit 2
2937,Digit 9,0.5916076,-21.015564,-,Digit 9
2938,Digit 6,-26.972874,-27.987059,-,Digit 6
2939,Digit 9,6.8180795,-22.638783,-,Digit 9
294,Digit 2,2.1173747,23.216362,-,Digit 2
2940,Digit 8,14.901326,12.94386,-,Digit 8
2941,Digit 1,34.128025,2.7863035,-,Digit 1
2942,Digit 0,-38.448006,-5.7319427,0,Digit 0
2943,Digit 8,-17.768063,3.4419205,-,Digit 8
2944,Digit 7,17.063839,-17.60082,-,Digit 7
2945,Digit 0,-28.245283,3.1362736,0,Digit 0
2946,Digit 4,18.343233,-1.4566561,-,Digit 4
2947,Digit 1,22.170137,26.759613,-,Digit 1
2948,Digit 4,-1.1151344,-29.908909,-,Digit 4
2949,Digit 2,-3.2046607,27.65228,-,Digit 2
295,Digit 7,25.011524,-22.962242,-,Digit 7
2950,Digit 5,-8.590935,-0.0838039,-,Digit 5
2951,Digit 3,-27.655252,8.405158,0,Digit 3
2952,Digit 6,-22.017399,-16.360918,-,Digit 6
2953,Digit 9,16.880644,-15.879774,-,Digit 9
2954,Digit 6,-27.054455,-27.01909,-,Digit 6
2955,Digit 6,-20.580406,-26.626495,-,Digit 6
2956,Digit 0,-34.22749,-1.8464377,0,Digit 0
2957,Digit 3,-11.38021,14.686321,-,Digit 3
2958,Digit 2,-7.976717,39.36659,-,Digit 2
2959,Digit 4,0.444064,-30.983374,-,Digit 4
296,Digit 9,-8.207519,7.886289,-,Digit 9
2960,Digit 3,-14.581361,10.969801,-,Digit 3
2961,Digit 4,4.3402987,-18.139606,-,Digit 4
2962,Digit 9,9.719988,-6.5046015,-,Digit 9
2963,Digit 6,-18.882597,-8.739482,-,Digit 6
2964,Digit 6,-20.77637,-9.174637,-,Digit 6
2965,Digit 0,-38.28578,3.0559711,0,Digit 0
2966,Digit 1,22.4921,22.12371,-,Digit 1
2967,Digit 4,-0.2051063,-29.857666,-,Digit 4
2968,Digit 4,-4.51127,-32.98333,-,Digit 4
2969,Digit 6,-21.261356,-18.676868,-,Digit 6
297,Digit 7,20.980322,-31.011816,-,Digit 7
2970,Digit 2,0.1727623,30.631971,-,Digit 2
2971,Digit 6,-22.553915,-29.757654,-,Digit 6
2972,Digit 6,-25.419111,-23.320961,-,Digit 6
2973,Digit 4,4.490501,-21.302479,-,Digit 4
2974,Digit 0,-31.858643,7.8673325,0,Digit 0
2975,Digit 4,19.904667,-5.7847834,-,Digit 4
2976,Digit 2,5.9602146,-0.3925514,-,Digit 2
2977,Digit 3,-18.704872,9.485446,-,Digit 3
2978,Digit 8,7.406381,12.436653,-,Digit 8
2979,Digit 7,24.483488,-32.926407,-,Digit 7
298,Digit 4,5.9066305,-29.994555,-,Digit 4
2980,Digit 6,-12.6350975,-7.9447784,-,Digit 6
2981,Digit 4,14.302457,-5.9670706,-,Digit 4
2982,Digit 5,1.5365661,-2.512132,-,Digit 5
2983,Digit 6,-18.594494,-13.928357,-,Digit 6
2984,Digit 9,13.557381,-21.60869,-,Digit 9
2985,Digit 5,-2.4554605,-12.070829,-,Digit 5
2986,Digit 2,-7.8744974,33.859833,-,Digit 2
2987,Digit 0,-39.9045,4.302541,0,Digit 0
2988,Digit 2,-1.4950975,29.230381,-,Digit 2
2989,Digit 9,9.194304,-13.328721,-,Digit 9
299,Digit 3,-8.57091,16.222406,-,Digit 3
2990,Digit 1,31.465925,19.439352,-,Digit 1
2991,Digit 9,5.7921276,-14.430353,-,Digit 9
2992,Digit 0,-30.079922,8.402908,0,Digit 0
2993,Digit 5,-11.964735,-1.8579473,-,Digit 5
2994,Digit 9,10.697444,-18.710785,-,Digit 9
2995,Digit 5,-1.889587,-7.076078,-,Digit 5
2996,Digit 3,-10.45857,18.320543,-,Digit 3
2997,Digit 2,18.893772,10.819948,-,Digit 2
2998,Digit 6,-19.930788,-22.630655,-,Digit 6
2999,Digit 4,-1.5889088,-21.337439,-,Digit 4
3,Digit 3,-17.481684,20.676216,-,Digit 3
30,Digit 1,30.59175,8.278121,-,Digit 1
300,Digit 0,-35.572674,13.655639,0,Digit 0
301,Digit 0,-38.916584,6.51848,0,Digit 0
302,Digit 9,18.539938,-13.712906,-,Digit 9
303,Digit 0,-37.214787,2.293551,0,Digit 0
304,Digit 2,-6.7901278,39.645294,-,Digit 2
305,Digit 9,-10.6664,-28.312069,-,Digit 9
306,Digit 5,-3.646303,-12.256466,-,Digit 5
307,Digit 9,8.510549,-21.672354,-,Digit 9
308,Digit 3,-19.831875,15.830935,-,Digit 3
309,Digit 1,34.006058,7.4037595,-,Digit 1
31,Digit 3,-14.44036,7.7048197,-,Digit 3
310,Digit 7,32.199272,-17.070402,-,Digit 7
311,Digit 9,16.355286,-14.77477,-,Digit 9
312,Digit 4,-5.476907,-32.229374,-,Digit 4
313,Digit 1,32.40131,5.253614,-,Digit 1
314,Digit 4,16.288294,-9.504787,-,Digit 4
315,Digit 7,26.532106,-18.89697,-,Digit 7
316,Digit 6,-25.445337,-19.311758,-,Digit 6
317,Digit 8,14.237967,7.5104895,-,Digit 8
318,Digit 3,-12.12692,12.999267,-,Digit 3
319,Digit 6,-24.47513,-26.778296,-,Digit 6
32,Digit 7,33.481037,-17.514505,-,Digit 7
320,Digit 2,-1.6176736,38.071224,-,Digit 2
321,Digit 9,5.813905,-14.36601,-,Digit 9
322,Digit 3,-16.89973,19.319172,-,Digit 3
323,Digit 0,-38.114555,7.0836535,0,Digit 0
324,Digit 5,1.7183309,-2.198601,-,Digit 5
325,Digit 0,-40.677788,-4.006906,0,Digit 0
326,Digit 1,32.239346,3.339768,-,Digit 1
327,Digit 0,-32.58692,11.445726,0,Digit 0
328,Digit 9,11.53599,-20.753946,-,Digit 9
329,Digit 3,-15.405385,10.032046,-,Digit 3
33,Digit 1,32.21672,10.328873,-,Digit 1
330,Digit 5,-1.9005208,-9.088087,-,Digit 5
331,Digit 2,1.8527968,36.11207,-,Digit 2
332,Digit 2,1.6490073,26.636951,-,Digit 2
333,Digit 1,16.744083,30.276428,-,Digit 1
334,Digit 1,30.518234,19.509176,-,Digit 1
335,Digit 9,13.523785,-20.22476,-,Digit 9
336,Digit 6,-14.157933,-28.790049,-,Digit 6
337,Digit 2,3.314693,29.121922,-,Digit 2
338,Digit 5,-4.5861244,-6.9739027,-,Digit 5
339,Digit 3,-2.5484865,36.739082,-,Digit 3
34,Digit 3,-20.777857,15.075246,-,Digit 3
340,Digit 3,-12.050582,11.141414,-,Digit 3
341,Digit 2,-9.489057,34.09104,-,Digit 2
342,Digit 7,25.785881,-17.557821,-,Digit 7
343,Digit 9,15.73791,-19.718637,-,Digit 9
344,Digit 7,23.942507,-19.652159,-,Digit 7
345,Digit 3,-12.753208,12.116132,-,Digit 3
346,Digit 1,33.323853,10.457965,-,Digit 1
347,Digit 0,-40.366817,-4.1542783,0,Digit 0
348,Digit 2,5.95319,23.850286,-,Digit 2
349,Digit 6,-20.656895,-9.0837345,-,Digit 6
35,Digit 2,7.1145973,24.522236,-,Digit 2
350,Digit 1,27.030365,21.176193,-,Digit 1
351,Digit 5,-11.430721,-7.425459,-,Digit 5
352,Digit 8,7.518896,9.476295,-,Digit 8
353,Digit 2,1.7508218,26.60326,-,Digit 2
354,Digit 4,-0.0613584,-16.184496,-,Digit 4
355,Digit 0,-34.61995,6.5262747,0,Digit 0
356,Digit 8,-0.9878288,13.608582,-,Digit 8
357,Digit 4,14.468039,-1.3726889,-,Digit 4
358,Digit 3,-10.130948,10.632632,-,Digit 3
359,Digit 1,24.125683,20.265972,-,Digit 1
36,Digit 3,-10.016646,11.841471,-,Digit 3
360,Digit 8,9.008375,9.918941,-,Digit 8
361,Digit 5,1.9286444,-2.7079089,-,Digit 5
362,Digit 4,10.173511,-10.61964,-,Digit 4
363,Digit 3,-11.29284,7.932503,-,Digit 3
364,Digit 4,-5.127374,-34.08542,-,Digit 4
365,Digit 0,-27.582376,-28.092709,-,Digit 0
366,Digit 2,-5.7194004,37.294067,-,Digit 2
367,Digit 4,13.833836,0.1548314,-,Digit 4
368,Digit 4,0.356163,-19.162668,-,Digit 4
369,Digit 1,33.713135,9.137801,-,Digit 1
37,Digit 0,-37.72666,4.8933597,0,Digit 0
370,Digit 5,-4.274527,-7.0668826,-,Digit 5
371,Digit 5,13.050008,7.0957346,-,Digit 5
372,Digit 9,10.905376,-22.854967,-,Digit 9
373,Digit 5,-12.069264,2.7613208,-,Digit 5
374,Digit 8,-1.0537059,3.1574872,-,Digit 8
375,Digit 2,22.955496,13.498947,-,Digit 2
376,Digit 3,-13.349493,12.691422,-,Digit 3
377,Digit 3,-7.591577,13.863406,-,Digit 3
378,Digit 2,-4.365605,38.975018,-,Digit 2
379,Digit 9,-4.5294285,-29.912416,-,Digit 9
38,Digit 0,-28.326147,7.886243,0,Digit 0
380,Digit 4,-5.9247584,-34.39671,-,Digit 4
381,Digit 9,21.844715,-12.300252,-,Digit 9
382,Digit 0,-31.838459,6.246799,0,Digit 0
383,Digit 2,-1.6888633,38.04292,-,Digit 2
384,Digit 8,16.766918,10.387231,-,Digit 8
385,Digit 8,13.051805,16.122553,-,Digit 8
386,Digit 9,20.166752,-6.0207224,-,Digit 9
387,Digit 1,30.311218,14.479074,-,Digit 1
388,Digit 1,27.992659,15.144863,-,Digit 1
389,Digit 0,-33.375317,-1.5591749,0,Digit 0
39,Digit 7,18.514235,-28.669924,-,Digit 7
390,Digit 1,30.76197,8.769562,-,Digit 1
391,Digit 2,-5.32657,40.667267,-,Digit 2
392,Digit 1,30.978247,5.0375757,-,Digit 1
393,Digit 7,25.84705,-29.518137,-,Digit 7
394,Digit 5,-12.762801,-1.8141108,-,Digit 5
395,Digit 9,19.30498,-15.114221,-,Digit 9
396,Digit 1,30.038641,14.165892,-,Digit 1
397,Digit 2,4.514548,25.672075,-,Digit 2
398,Digit 0,-42.205273,-3.8732567,0,Digit 0
399,Digit 9,-15.687324,11.301188,-,Digit 9
4,Digit 5,-10.580127,0.7325355,-,Digit 5
40,Digit 5,-15.874979,-2.4322984,-,Digit 5
400,Digit 8,7.199547,16.436312,-,Digit 8
401,Digit 6,-14.103305,-28.768368,-,Digit 6
402,Digit 1,23.319828,27.566628,-,Digit 1
403,Digit 0,-39.40506,5.99195,0,Digit 0
404,Digit 4,-5.806963,-22.973528,-,Digit 4
405,Digit 8,-9.234937,-15.895303,-,Digit 8
406,Digit 7,30.022512,-9.607226,-,Digit 7
407,Digit 7,18.807724,-31.223207,-,Digit 7
408,Digit 0,-35.130066,10.547727,0,Digit 0
409,Digit 6,-26.952421,-27.479343,-,Digit 6
41,Digit 3,-10.632207,8.856353,-,Digit 3
410,Digit 9,20.015923,-12.108351,-,Digit 9
411,Digit 7,34.502937,-16.266281,-,Digit 7
412,Digit 5,1.0983051,-2.3699007,-,Digit 5
413,Digit 3,6.3692884,17.430676,-,Digit 3
414,Digit 7,29.010166,-16.8806,-,Digit 7
415,Digit 1,28.557316,21.055477,-,Digit 1
416,Digit 6,-17.594246,-11.925214,-,Digit 6
417,Digit 2,9.980235,29.84157,-,Digit 2
418,Digit 8,-4.9441032,12.070089,-,Digit 8
419,Digit 3,-11.73775,14.139237,-,Digit 3
42,Digit 8,-16.642794,3.3681035,-,Digit 8
420,Digit 7,27.92766,-20.550632,-,Digit 7
421,Digit 8,18.814678,2.343205,-,Digit 8
422,Digit 4,0.0785204,-31.341007,-,Digit 4
423,Digit 5,-5.5600452,-3.196928,-,Digit 5
424,Digit 1,29.506754,8.634454,-,Digit 1
425,Digit 1,24.782154,14.485124,-,Digit 1
426,Digit 4,13.86317,-9.737069,-,Digit 4
427,Digit 8,7.533039,10.730811,-,Digit 8
428,Digit 3,-10.628576,18.332918,-,Digit 3
429,Digit 4,8.238276,-7.506549,-,Digit 4
43,Digit 9,7.288822,-20.106644,-,Digit 9
430,Digit 5,-12.051168,-2.300334,-,Digit 5
431,Digit 3,-11.710863,8.573416,-,Digit 3
432,Digit 8,-8.73997,3.4064343,-,Digit 8
433,Digit 0,-38.615353,-2.618282,0,Digit 0
434,Digit 5,-14.689348,-3.9043784,-,Digit 5
435,Digit 7,20.007635,-24.894928,-,Digit 7
436,Digit 8,-0.5525299,4.8896856,-,Digit 8
437,Digit 0,-33.724686,14.241884,0,Digit 0
438,Digit 8,-14.655025,1.7276107,-,Digit 8
439,Digit 2,-6.9966693,37.5759,-,Digit 2
44,Digit 6,-19.80662,-8.033836,-,Digit 6
440,Digit 6,-18.242056,-16.499577,-,Digit 6
441,Digit 2,0.9714417,23.187418,-,Digit 2
442,Digit 4,20.756268,-5.628894,-,Digit 4
443,Digit 6,-22.509653,-26.2165,-,Digit 6
444,Digit 4,13.797165,-11.289396,-,Digit 4
445,Digit 8,15.549392,11.663357,-,Digit 8
446,Digit 2,-3.7386262,33.117584,-,Digit 2
447,Digit 2,-10.969513,32.21534,-,Digit 2
448,Digit 3,-13.194018,11.799957,-,Digit 3
449,Digit 7,32.056004,-9.22172,-,Digit 7
45,Digit 3,-18.488838,7.698765,-,Digit 3
450,Digit 1,27.13912,21.450817,-,Digit 1
451,Digit 8,15.726438,8.786534,-,Digit 8
452,Digit 0,-36.666885,-1.9699131,0,Digit 0
453,Digit 8,3.0754802,9.949792,-,Digit 8
454,Digit 6,-25.08013,-23.514605,-,Digit 6
455,Digit 3,-8.771904,11.568451,-,Digit 3
456,Digit 8,-2.384133,13.158099,-,Digit 8
457,Digit 6,-25.577803,-10.803959,-,Digit 6
458,Digit 5,-11.941171,1.4098791,-,Digit 5
459,Digit 3,-16.768261,15.263502,-,Digit 3
46,Digit 7,28.396551,21.622435,-,Digit 7
460,Digit 0,-37.54802,-4.2922606,0,Digit 0
461,Digit 1,31.046143,10.565933,-,Digit 1
462,Digit 5,-11.324898,-5.911858,-,Digit 5
463,Digit 8,1.3359303,6.0727158,-,Digit 8
464,Digit 3,-7.8581357,13.592518,-,Digit 3
465,Digit 0,-31.2047,5.8041987,0,Digit 0
466,Digit 4,-1.2905147,-21.416718,-,Digit 4
467,Digit 8,3.5239758,12.3287945,-,Digit 8
468,Digit 9,22.10801,-6.4048347,-,Digit 9
469,Digit 2,-3.6077824,31.452915,-,Digit 2
47,Digit 4,-6.6560173,-31.277523,-,Digit 4
470,Digit 4,4.245046,-21.590052,-,Digit 4
471,Digit 3,-12.054053,22.819054,-,Digit 3
472,Digit 9,19.03445,-11.048865,-,Digit 9
473,Digit 1,30.191065,18.675869,-,Digit 1
474,Digit 9,8.588662,-13.101217,-,Digit 9
475,Digit 6,-21.437958,-28.692171,-,Digit 6
476,Digit 2,-3.7898142,29.661312,-,Digit 2
477,Digit 3,-14.195166,22.994478,-,Digit 3
478,Digit 2,-8.831243,36.46795,-,Digit 2
479,Digit 7,32.26229,-8.648666,-,Digit 7
48,Digit 4,14.940049,-7.5453014,-,Digit 4
480,Digit 9,-4.0929003,-27.844362,-,Digit 9
481,Digit 5,-20.490208,5.6375985,-,Digit 5
482,Digit 0,-32.66717,11.998297,0,Digit 0
483,Digit 1,29.213001,15.71513,-,Digit 1
484,Digit 7,26.134943,-17.482788,-,Digit 7
485,Digit 8,8.544215,11.218649,-,Digit 8
486,Digit 6,-21.290586,-11.069248,-,Digit 6
487,Digit 1,20.694752,31.533463,-,Digit 1
488,Digit 4,9.3150215,-5.008927,-,Digit 4
489,Digit 8,-1.6792918,12.60136,-,Digit 8
49,Digit 8,5.5802026,11.298959,-,Digit 8
490,Digit 4,-0.5472857,-24.676102,-,Digit 4
491,Digit 3,-14.0070095,19.320787,-,Digit 3
492,Digit 2,3.753537,24.216576,-,Digit 2
493,Digit 7,24.214441,-24.541864,-,Digit 7
494,Digit 1,21.807041,28.922062,-,Digit 1
495,Digit 7,23.78056,-29.902142,-,Digit 7
496,Digit 7,29.24546,-13.116216,-,Digit 7
497,Digit 9,-8.09063,17.286436,-,Digit 9
498,Digit 7,22.040031,-27.371187,-,Digit 7
499,Digit 7,19.065825,-27.825247,-,Digit 7
5,Digit 3,-16.901793,9.302485,-,Digit 3
50,Digit 6,-23.79412,-13.984553,-,Digit 6
500,Digit 3,-16.882727,22.57736,-,Digit 3
501,Digit 3,-17.16348,5.6311483,-,Digit 3
502,Digit 2,2.87497,35.751568,-,Digit 2
503,Digit 3,-10.584586,10.331354,-,Digit 3
504,Digit 6,-26.54508,-25.77809,-,Digit 6
505,Digit 9,6.9959025,-20.204891,-,Digit 9
506,Digit 4,14.656197,-6.758207,-,Digit 4
507,Digit 5,2.284319,-3.3702238,-,Digit 5
508,Digit 3,-14.735947,21.560827,-,Digit 3
509,Digit 1,28.994268,15.963685,-,Digit 1
51,Digit 4,1.0541879,-17.496235,-,Digit 4
510,Digit 4,16.769327,-0.5389346,-,Digit 4
511,Digit 6,-24.254622,-12.011518,-,Digit 6
512,Digit 4,8.307897,-11.182072,-,Digit 4
513,Digit 6,-17.411905,-17.18581,-,Digit 6
514,Digit 5,-10.584253,-1.8357558,-,Digit 5
515,Digit 6,-21.627144,-28.435165,-,Digit 6
516,Digit 8,14.274965,8.735181,-,Digit 8
517,Digit 1,32.057804,11.247041,-,Digit 1
518,Digit 6,-22.010178,-23.732204,-,Digit 6
519,Digit 6,-19.788233,-9.519276,-,Digit 6
52,Digit 3,-18.07202,9.724501,-,Digit 3
520,Digit 0,-32.444218,10.747872,0,Digit 0
521,Digit 6,-19.631884,-9.324098,-,Digit 6
522,Digit 3,-1.9862088,-1.8811234,-,Digit 3
523,Digit 6,-17.811234,-18.228935,-,Digit 6
524,Digit 3,-13.864028,27.973713,-,Digit 3
525,Digit 5,1.2603804,-3.254115,-,Digit 5
526,Digit 5,-18.370455,22.671974,-,Digit 5
527,Digit 1,3.49822,28.628012,-,Digit 1
528,Digit 8,3.9059904,11.500574,-,Digit 8
529,Digit 3,-15.393866,10.336279,-,Digit 3
